customer,email
5621,9812.1717453131@gmail.com
5622,13092.2679459532@gmail.com
5623,17238.3082235344@gmail.com
5624,11194.8587569019@gmail.com
5625,465.49192942353@gmail.com
5626,11312.6625783718@gmail.com
5627,371.657247952651@gmail.com
5628,19546.7639892732@gmail.com
5629,2218.20734949666@gmail.com
5630,14613.4745807773@gmail.com
5631,15958.9847747246@gmail.com
5632,18770.4980947836@gmail.com
5633,9369.49267941853@gmail.com
5634,15412.1015716693@gmail.com
5635,3403.55458616419@gmail.com
5636,17789.1155582757@gmail.com
5637,19496.971105699@gmail.com
5638,18862.4165222065@gmail.com
5639,12218.5476910593@gmail.com
5640,6812.72886379552@gmail.com
5641,18585.1154148914@gmail.com
5642,5571.62696599192@gmail.com
5643,17062.4126944724@gmail.com
5644,12787.0266492676@gmail.com
5645,16893.9903480574@gmail.com
5646,14170.5038671752@gmail.com
5647,11868.3780869064@gmail.com
5648,11053.9036606492@gmail.com
5649,10587.2308038797@gmail.com
5650,15171.9484450342@gmail.com
5651,12023.0032020889@gmail.com
5652,10490.3868436788@gmail.com
5653,7976.62354762177@gmail.com
5654,18252.6442316726@gmail.com
5655,6737.63590245834@gmail.com
5656,19854.6455186321@gmail.com
5657,17696.4771241196@gmail.com
5658,10895.546913188@gmail.com
5659,17126.8587404022@gmail.com
5660,2906.11282639951@gmail.com
5661,316.920466837473@gmail.com
5662,5678.16313468735@gmail.com
5663,11192.592138194@gmail.com
5664,3539.18800810678@gmail.com
5665,18618.2366465819@gmail.com
5666,12662.1741486937@gmail.com
5667,16333.8693219551@gmail.com
5668,18547.3701603434@gmail.com
5669,618.996212022379@gmail.com
5670,13725.7114938856@gmail.com
5671,12463.8807052323@gmail.com
5672,335.132048790576@gmail.com
5673,1550.49936338398@gmail.com
5674,4123.90638506506@gmail.com
5675,14856.8275298702@gmail.com
5676,16164.6143635684@gmail.com
5677,18591.2377816881@gmail.com
5678,5368.58892736817@gmail.com
5679,245.551729478408@gmail.com
5680,6482.52076043584@gmail.com
5681,5135.34085379471@gmail.com
5682,829.740983346943@gmail.com
5683,14347.9251941931@gmail.com
5684,3635.99668225972@gmail.com
5685,14634.9208242237@gmail.com
5686,11640.5761293997@gmail.com
5687,7070.19759173598@gmail.com
5688,16314.3036786548@gmail.com
5689,16675.9313535877@gmail.com
5690,14387.9888510515@gmail.com
5691,52.0379111263901@gmail.com
5692,2660.16231569997@gmail.com
5693,17112.3261503514@gmail.com
5694,15085.8437828207@gmail.com
5695,9440.18103583856@gmail.com
5696,8476.69357316312@gmail.com
5697,11612.2379871653@gmail.com
5698,6642.56292656087@gmail.com
5699,2670.12489224528@gmail.com
5700,7836.78425506223@gmail.com
5701,18015.7899361041@gmail.com
5702,3278.36097315745@gmail.com
5703,10211.5864611485@gmail.com
5704,10011.9362090756@gmail.com
5705,14889.9407199924@gmail.com
5706,11942.0575482051@gmail.com
5707,1024.54496819922@gmail.com
5708,7503.73365984927@gmail.com
5709,10473.4992661397@gmail.com
5710,4838.80061320425@gmail.com
5711,9971.21708756778@gmail.com
5712,5751.29685893236@gmail.com
5713,17885.8218898517@gmail.com
5714,10716.732564891@gmail.com
5715,16708.9185420659@gmail.com
5716,19532.3287780983@gmail.com
5717,11480.1088031821@gmail.com
5718,9989.03606218123@gmail.com
5719,703.969383198302@gmail.com
5720,1732.96619946812@gmail.com
5721,1416.26115121902@gmail.com
5722,16329.2156100185@gmail.com
5723,11721.93750955@gmail.com
5724,17979.6610414474@gmail.com
5725,13258.541047032@gmail.com
5726,11942.9242402224@gmail.com
5727,11547.0174548558@gmail.com
5728,15307.510046971@gmail.com
5729,16367.9686914629@gmail.com
5730,7905.22043220885@gmail.com
5731,7945.60448060883@gmail.com
5732,8465.18344871071@gmail.com
5733,12051.410933923@gmail.com
5734,7285.3685037354@gmail.com
5735,590.906198967714@gmail.com
5736,425.325846173335@gmail.com
5737,5276.43871931592@gmail.com
5738,16892.0038152654@gmail.com
5739,18913.6990376329@gmail.com
5740,9570.94030350051@gmail.com
5741,19907.8069206567@gmail.com
5742,11630.4225900525@gmail.com
5743,4652.94813250401@gmail.com
5744,7676.71611099294@gmail.com
5745,3382.70482965768@gmail.com
5746,7815.31356562069@gmail.com
5747,17837.1757609288@gmail.com
5748,7683.75913259527@gmail.com
5749,6430.29165882338@gmail.com
5750,19566.6159813206@gmail.com
5751,8272.71789791575@gmail.com
5752,9773.45897880709@gmail.com
5753,11412.518001145@gmail.com
5754,14156.1121046825@gmail.com
5755,15967.2897451641@gmail.com
5756,2482.88400473865@gmail.com
5757,4495.00308819697@gmail.com
5758,16160.0614250086@gmail.com
5759,9788.61420137156@gmail.com
5760,535.943695173599@gmail.com
5761,5127.37360594328@gmail.com
5762,17696.5226309218@gmail.com
5763,14774.6540258203@gmail.com
5764,7435.9544839575@gmail.com
5765,6868.13072032854@gmail.com
5766,10058.8277627784@gmail.com
5767,10847.0948435597@gmail.com
5768,10404.4074520576@gmail.com
5769,10098.8983250484@gmail.com
5770,18434.4875132798@gmail.com
5771,15492.2021018881@gmail.com
5772,6089.24760965211@gmail.com
5773,1154.19249718776@gmail.com
5774,3862.5208732062@gmail.com
5775,1058.48424204835@gmail.com
5776,5118.60181477899@gmail.com
5777,10116.8684969782@gmail.com
5778,3838.16116536199@gmail.com
5779,19624.4060020498@gmail.com
5780,3152.13349012076@gmail.com
5781,16486.1872939542@gmail.com
5782,5923.21868914273@gmail.com
5783,5335.57364229276@gmail.com
5784,9769.56178893591@gmail.com
5785,18127.498574724@gmail.com
5786,6123.47926226049@gmail.com
5787,5836.80621227017@gmail.com
5788,4319.23307651537@gmail.com
5789,9954.34604949062@gmail.com
5790,9766.89616967854@gmail.com
5791,16595.3957032794@gmail.com
5792,7348.63605247112@gmail.com
5793,19662.356961499@gmail.com
5794,126.246439638315@gmail.com
5795,7504.10164890764@gmail.com
5796,19787.0574359209@gmail.com
5797,6188.5217951301@gmail.com
5798,1319.42317446647@gmail.com
5799,3675.75595621113@gmail.com
5800,12558.9606982945@gmail.com
5801,8105.72611717205@gmail.com
5802,14485.0286911917@gmail.com
5803,7489.89716602024@gmail.com
5804,14665.725897979@gmail.com
5805,10938.3729302555@gmail.com
5806,15328.5788023437@gmail.com
5807,1209.37011642708@gmail.com
5808,3373.00303833303@gmail.com
5809,2803.08894188819@gmail.com
5810,13200.6336436183@gmail.com
5811,18664.8989899771@gmail.com
5812,4715.2159145372@gmail.com
5813,11040.8305570462@gmail.com
5814,1268.15713331266@gmail.com
5815,8728.56985829398@gmail.com
5816,12313.3396218265@gmail.com
5817,10865.3185879774@gmail.com
5818,7145.98611381114@gmail.com
5819,15378.8205190466@gmail.com
5820,15344.9098493401@gmail.com
5821,11869.5131447311@gmail.com
5822,12756.0336905776@gmail.com
5823,6096.38577041146@gmail.com
5824,10613.3554241078@gmail.com
5825,1928.71102918987@gmail.com
5826,18158.1546443179@gmail.com
5827,1481.85978158796@gmail.com
5828,426.226501826663@gmail.com
5829,17790.1236273039@gmail.com
5830,2303.90590086835@gmail.com
5831,971.045606111176@gmail.com
5832,18947.4229119977@gmail.com
5833,6237.56659865589@gmail.com
5834,5773.57674806681@gmail.com
5835,11683.0782579842@gmail.com
5836,14738.0744215138@gmail.com
5837,5459.63898182055@gmail.com
5838,19278.6318064635@gmail.com
5839,8804.3051253506@gmail.com
5840,11241.033875315@gmail.com
5841,18632.4072403354@gmail.com
5842,4631.90496859606@gmail.com
5843,10223.4651334248@gmail.com
5844,2292.73835560842@gmail.com
5845,287.62360389065@gmail.com
5846,16383.9088772621@gmail.com
5847,11835.2949071536@gmail.com
5848,1470.34679346182@gmail.com
5849,8190.81023591524@gmail.com
5850,7569.64422111725@gmail.com
5851,17009.5380556127@gmail.com
5852,852.368992766133@gmail.com
5853,19869.2815781038@gmail.com
5854,3032.07392724673@gmail.com
5855,19820.6743904871@gmail.com
5856,14389.0613224721@gmail.com
5857,7967.92988120182@gmail.com
5858,1967.15483852825@gmail.com
5859,16340.0587406245@gmail.com
5860,4787.4294728965@gmail.com
5861,17768.0655168945@gmail.com
5862,5031.53852032428@gmail.com
5863,4194.94695938425@gmail.com
5864,6355.29943361203@gmail.com
5865,8240.18827793514@gmail.com
5866,2294.01453434303@gmail.com
5867,17268.7735864273@gmail.com
5868,197.50758202374@gmail.com
5869,11968.3625891907@gmail.com
5870,7246.3717213287@gmail.com
5871,12826.3511849528@gmail.com
5872,4423.39205144602@gmail.com
5873,19321.1730346712@gmail.com
5874,13208.2869257326@gmail.com
5875,12864.543833808@gmail.com
5876,8790.18615222629@gmail.com
5877,12946.0523695368@gmail.com
5878,18064.2405156908@gmail.com
5879,2779.73362453189@gmail.com
5880,8415.66372235888@gmail.com
5881,19700.9182187112@gmail.com
5882,7602.81729228678@gmail.com
5883,2416.22907455708@gmail.com
5884,2704.4386601157@gmail.com
5885,8701.82564616832@gmail.com
5886,17201.6429232096@gmail.com
5887,19070.5021419856@gmail.com
5888,11298.7204824998@gmail.com
5889,6098.73087706137@gmail.com
5890,12738.5663192212@gmail.com
5891,1576.03880236298@gmail.com
5892,5427.0166998771@gmail.com
5893,19213.1182714398@gmail.com
5894,8035.26525751175@gmail.com
5895,11236.3774859598@gmail.com
5896,15459.8581084979@gmail.com
5897,334.148854144616@gmail.com
5898,7819.58702825033@gmail.com
5899,14828.7853750896@gmail.com
5900,19280.616201977@gmail.com
5901,5622.64512009779@gmail.com
5902,18076.014833834@gmail.com
5903,3522.77274116455@gmail.com
5904,13186.8511079212@gmail.com
5905,11913.8334314052@gmail.com
5906,2561.88452570536@gmail.com
5907,12767.75771516@gmail.com
5908,483.696866722312@gmail.com
5909,4894.52747109509@gmail.com
5910,679.489554718137@gmail.com
5911,4.75535653508268@gmail.com
5912,12885.1517519043@gmail.com
5913,14329.0111088394@gmail.com
5914,5499.68297944241@gmail.com
5915,8188.59564294154@gmail.com
5916,5561.66887819697@gmail.com
5917,1554.42758337175@gmail.com
5918,11042.5317329001@gmail.com
5919,3454.47538001975@gmail.com
5920,13787.2291424067@gmail.com
5921,17477.5202957629@gmail.com
5922,19041.4389408457@gmail.com
5923,1938.72592482134@gmail.com
5924,18966.1649767035@gmail.com
5925,2715.3542114005@gmail.com
5926,18371.4440155826@gmail.com
5927,1757.48747438705@gmail.com
5928,14037.6636306776@gmail.com
5929,6940.39642083156@gmail.com
5930,5376.09047668241@gmail.com
5931,16465.9802063648@gmail.com
5932,12766.8093688623@gmail.com
5933,14591.27488382@gmail.com
5934,4940.98188383947@gmail.com
5935,16192.519685965@gmail.com
5936,2494.14142744616@gmail.com
5937,12592.0331078402@gmail.com
5938,10695.1899716288@gmail.com
5939,13403.67832224@gmail.com
5940,1560.35830753506@gmail.com
5941,238.491102103144@gmail.com
5942,14317.1080930082@gmail.com
5943,7082.60833459068@gmail.com
5944,4870.09866257105@gmail.com
5945,9960.40485204337@gmail.com
5946,9344.11771775177@gmail.com
5947,18392.4995421795@gmail.com
5948,15698.0544100457@gmail.com
5949,5397.12634404283@gmail.com
5950,6135.218150008@gmail.com
5951,13127.0560126947@gmail.com
5952,13950.8735539783@gmail.com
5953,1673.57183230808@gmail.com
5954,6720.7990142724@gmail.com
5955,10945.1902245225@gmail.com
5956,15815.5350508024@gmail.com
5957,10647.253875473@gmail.com
5958,6885.36515627336@gmail.com
5959,11532.1008019228@gmail.com
5960,14736.364375256@gmail.com
5961,2892.26416079304@gmail.com
5962,2632.4905899209@gmail.com
5963,5540.88797558215@gmail.com
5964,5239.76920496719@gmail.com
5965,9113.57656087028@gmail.com
5966,14082.3179008667@gmail.com
5967,16326.9656192437@gmail.com
5968,584.751060568262@gmail.com
5969,6341.47956771613@gmail.com
5970,6728.35973220784@gmail.com
5971,9544.71893766429@gmail.com
5972,13803.8675570497@gmail.com
5973,5041.37980282586@gmail.com
5974,207.735427883686@gmail.com
5975,9763.35633369372@gmail.com
5976,10705.9467077595@gmail.com
5977,19308.5712591689@gmail.com
5978,16439.4370753549@gmail.com
5979,16528.0668924653@gmail.com
5980,13211.7402135816@gmail.com
5981,3417.11653982592@gmail.com
5982,13726.6353336552@gmail.com
5983,12514.860667709@gmail.com
5984,13265.2016820488@gmail.com
5985,7436.9447609575@gmail.com
5986,16504.9403570297@gmail.com
5987,2872.64008457959@gmail.com
5988,10749.3428799377@gmail.com
5989,15083.4747935976@gmail.com
5990,9257.3317759179@gmail.com
5991,2189.26633642544@gmail.com
5992,19874.2270681267@gmail.com
5993,12901.5673727314@gmail.com
5994,14945.9657491792@gmail.com
5995,19478.6948978473@gmail.com
5996,5991.35095367674@gmail.com
5997,6812.03603635263@gmail.com
5998,14510.6534723041@gmail.com
5999,18852.5192700168@gmail.com
6000,6515.42937250086@gmail.com
6001,4249.70084338333@gmail.com
6002,15464.8545300057@gmail.com
6003,3091.21370682796@gmail.com
6004,14804.5256490377@gmail.com
6005,15409.5248101123@gmail.com
6006,16988.0250489893@gmail.com
6007,14865.420725578@gmail.com
6008,2497.1353959986@gmail.com
6009,16228.7821256013@gmail.com
6010,13475.6239664608@gmail.com
6011,19613.7155867401@gmail.com
6012,18762.5098513146@gmail.com
6013,6621.71933975792@gmail.com
6014,3386.23382093338@gmail.com
6015,437.377433122601@gmail.com
6016,13106.210982414@gmail.com
6017,18508.3134503255@gmail.com
6018,18521.2659769673@gmail.com
6019,14068.6887602974@gmail.com
6020,9664.68570819683@gmail.com
6021,12478.0518670641@gmail.com
6022,7420.14639034728@gmail.com
6023,8878.14091529651@gmail.com
6024,15179.2061630075@gmail.com
6025,2207.03375094268@gmail.com
6026,18697.3911633494@gmail.com
6027,17340.3372910751@gmail.com
6028,5292.30881728278@gmail.com
6029,5259.41972476291@gmail.com
6030,12708.4979080705@gmail.com
6031,16146.1036231667@gmail.com
6032,15752.7722676324@gmail.com
6033,17319.9764824114@gmail.com
6034,8506.86098360992@gmail.com
6035,19255.6803695429@gmail.com
6036,2787.72217532201@gmail.com
6037,5213.0551894661@gmail.com
6038,19371.0905322882@gmail.com
6039,10481.5152942284@gmail.com
6040,5293.52869106992@gmail.com
6041,12465.3590639883@gmail.com
6042,15951.062172245@gmail.com
6043,12399.5349577286@gmail.com
6044,5760.24442378688@gmail.com
6045,8719.03883039462@gmail.com
6046,11682.6110973437@gmail.com
6047,5437.65311980387@gmail.com
6048,17296.6140268245@gmail.com
6049,9287.51595398923@gmail.com
6050,7829.09851332265@gmail.com
6051,6370.52888818714@gmail.com
6052,103.732227490982@gmail.com
6053,11568.1789699753@gmail.com
6054,5765.33605895378@gmail.com
6055,19292.0217674156@gmail.com
6056,8045.88720540935@gmail.com
6057,10851.0566546731@gmail.com
6058,13731.0294384353@gmail.com
6059,2009.45911752479@gmail.com
6060,4844.57844512886@gmail.com
6061,3559.5564113264@gmail.com
6062,18319.2889131617@gmail.com
6063,13927.7875383617@gmail.com
6064,1856.10875156824@gmail.com
6065,5861.89052269468@gmail.com
6066,11383.4703988782@gmail.com
6067,8265.68068281934@gmail.com
6068,8915.66234231228@gmail.com
6069,6138.2684281643@gmail.com
6070,2078.82965320349@gmail.com
6071,6902.96876399708@gmail.com
6072,7131.70137355733@gmail.com
6073,14232.2673679062@gmail.com
6074,16577.3770444642@gmail.com
6075,10275.803534246@gmail.com
6076,2074.31606571143@gmail.com
6077,3.9689684479963@gmail.com
6078,13021.0381549746@gmail.com
6079,9698.45263545145@gmail.com
6080,7000.38249282911@gmail.com
6081,16092.4914276775@gmail.com
6082,14943.8712675287@gmail.com
6083,12049.7843299955@gmail.com
6084,8267.67579731974@gmail.com
6085,12597.7540527699@gmail.com
6086,64.0086679745@gmail.com
6087,13263.4683818291@gmail.com
6088,8016.86061272933@gmail.com
6089,2988.99155317596@gmail.com
6090,12464.4248544604@gmail.com
6091,5589.09100338025@gmail.com
6092,19219.0846634742@gmail.com
6093,12938.539062863@gmail.com
6094,13784.4176527318@gmail.com
6095,13570.8862521453@gmail.com
6096,15298.633845797@gmail.com
6097,13743.1320499971@gmail.com
6098,1060.81531436881@gmail.com
6099,19890.0094259244@gmail.com
6100,10023.0058865398@gmail.com
6101,15930.5211849555@gmail.com
6102,6881.83033520984@gmail.com
6103,13079.3245737546@gmail.com
6104,19134.0675826345@gmail.com
6105,4284.04816047195@gmail.com
6106,5414.37707266142@gmail.com
6107,12272.8331571952@gmail.com
6108,3831.60758983507@gmail.com
6109,10343.804870686@gmail.com
6110,11107.8433020958@gmail.com
6111,16392.9797942804@gmail.com
6112,18035.4443951973@gmail.com
6113,11668.0516306674@gmail.com
6114,4163.71776856552@gmail.com
6115,12708.800912689@gmail.com
6116,8478.330719135@gmail.com
6117,15052.4955665723@gmail.com
6118,8637.74336130382@gmail.com
6119,16824.9708009935@gmail.com
6120,12504.7725179067@gmail.com
6121,5147.4233730766@gmail.com
6122,14934.4522441949@gmail.com
6123,10130.5114949346@gmail.com
6124,1649.41447677137@gmail.com
6125,1898.88374867965@gmail.com
6126,13784.5417918237@gmail.com
6127,9957.25266900985@gmail.com
6128,6106.29106882587@gmail.com
6129,17447.0688647591@gmail.com
6130,7120.65982062859@gmail.com
6131,8957.1678751891@gmail.com
6132,7934.74828885682@gmail.com
6133,16263.4530285082@gmail.com
6134,7686.35696427198@gmail.com
6135,16098.9218605778@gmail.com
6136,14502.0552290804@gmail.com
6137,1506.92982952041@gmail.com
6138,8374.90498436964@gmail.com
6139,13501.6728786058@gmail.com
6140,12784.7072458356@gmail.com
6141,4722.0770253404@gmail.com
6142,394.052149674157@gmail.com
6143,16034.4526305317@gmail.com
6144,6564.14893719344@gmail.com
6145,7298.33333718963@gmail.com
6146,11768.2003355375@gmail.com
6147,3996.84790116409@gmail.com
6148,12141.7312079004@gmail.com
6149,7020.62485249736@gmail.com
6150,12389.2169410691@gmail.com
6151,11491.2358239666@gmail.com
6152,19667.6917528317@gmail.com
6153,9818.83126745513@gmail.com
6154,4580.73804314784@gmail.com
6155,9497.93258555583@gmail.com
6156,1279.40513150697@gmail.com
6157,17295.153441471@gmail.com
6158,14898.215661437@gmail.com
6159,15177.6125215944@gmail.com
6160,4743.336412912@gmail.com
6161,14289.886685743@gmail.com
6162,9387.1499379531@gmail.com
6163,6089.23124713264@gmail.com
6164,12844.8708330095@gmail.com
6165,18628.5184272919@gmail.com
6166,14904.3415158624@gmail.com
6167,16641.0852962891@gmail.com
6168,17958.8737409664@gmail.com
6169,5804.54710003175@gmail.com
6170,2090.53021428687@gmail.com
6171,16685.1498918224@gmail.com
6172,8681.37455495191@gmail.com
6173,11753.5125250581@gmail.com
6174,11391.4074873561@gmail.com
6175,561.263762776041@gmail.com
6176,15025.1928682243@gmail.com
6177,4480.36624179711@gmail.com
6178,15857.7301469997@gmail.com
6179,19810.8504250629@gmail.com
6180,18122.0787997991@gmail.com
6181,7161.22591486271@gmail.com
6182,11193.3954429098@gmail.com
6183,9975.99973466783@gmail.com
6184,1020.44245525007@gmail.com
6185,17343.9907473894@gmail.com
6186,17509.2536375052@gmail.com
6187,8478.69402387505@gmail.com
6188,3263.00621539541@gmail.com
6189,2141.91417826526@gmail.com
6190,15580.8684483001@gmail.com
6191,4452.89048908488@gmail.com
6192,7528.55565776047@gmail.com
6193,1519.90918622399@gmail.com
6194,13043.7784995623@gmail.com
6195,8892.66683275462@gmail.com
6196,164.50977699901@gmail.com
6197,3057.48165120347@gmail.com
6198,13372.3258118522@gmail.com
6199,15205.9819826409@gmail.com
6200,9754.42799968878@gmail.com
6201,12334.8795190447@gmail.com
6202,8278.2453050653@gmail.com
6203,3617.32887284644@gmail.com
6204,2054.83122923039@gmail.com
6205,6538.75771079119@gmail.com
6206,5905.15796459024@gmail.com
6207,8297.13225303614@gmail.com
6208,9119.77141819149@gmail.com
6209,192.979513189755@gmail.com
6210,19691.7856651903@gmail.com
6211,10071.52350403@gmail.com
6212,12013.8650655684@gmail.com
6213,7993.76834359439@gmail.com
6214,15060.5534787995@gmail.com
6215,9812.08020553784@gmail.com
6216,12069.8638746792@gmail.com
6217,19522.9149838793@gmail.com
6218,9688.25108416961@gmail.com
6219,154.42531039333@gmail.com
6220,4392.54578269646@gmail.com
6221,9824.52549407608@gmail.com
6222,6225.18182443269@gmail.com
6223,726.599031663267@gmail.com
6224,17570.8039645015@gmail.com
6225,11600.135417511@gmail.com
6226,2080.70229559601@gmail.com
6227,8227.47521029343@gmail.com
6228,15955.9726183517@gmail.com
6229,6999.28791757254@gmail.com
6230,1542.59879489476@gmail.com
6231,19314.7337825871@gmail.com
6232,16109.2343501141@gmail.com
6233,15100.3329288457@gmail.com
6234,7034.64070542925@gmail.com
6235,5667.51586539508@gmail.com
6236,3349.50936130015@gmail.com
6237,13919.7893768032@gmail.com
6238,19095.1686028342@gmail.com
6239,14894.6406884084@gmail.com
6240,13650.2484294935@gmail.com
6241,17671.6986121417@gmail.com
6242,645.675369862467@gmail.com
6243,4279.70218403591@gmail.com
6244,15955.4247440195@gmail.com
6245,7285.66778790625@gmail.com
6246,11862.7385354999@gmail.com
6247,3722.68524056138@gmail.com
6248,8137.19255055394@gmail.com
6249,14261.8991316748@gmail.com
6250,15926.5782647759@gmail.com
6251,3542.0014208667@gmail.com
6252,10094.7479677943@gmail.com
6253,68.5544263962656@gmail.com
6254,1757.01804143307@gmail.com
6255,16357.7434578321@gmail.com
6256,12391.6859027718@gmail.com
6257,12803.4520298673@gmail.com
6258,5998.55857831356@gmail.com
6259,9214.22965413937@gmail.com
6260,8155.75391046307@gmail.com
6261,10801.3650846158@gmail.com
6262,6353.08807216608@gmail.com
6263,2342.06770120584@gmail.com
6264,6195.0724138557@gmail.com
6265,15165.643892712@gmail.com
6266,11829.9208299424@gmail.com
6267,14099.7406361641@gmail.com
6268,5674.21241041482@gmail.com
6269,824.171016883804@gmail.com
6270,11783.0304170528@gmail.com
6271,15147.990685228@gmail.com
6272,11473.9978212346@gmail.com
6273,11296.3938849606@gmail.com
6274,490.121376707219@gmail.com
6275,15638.5226983@gmail.com
6276,18465.0996732099@gmail.com
6277,19462.7119804483@gmail.com
6278,3797.15711995936@gmail.com
6279,9426.03262042324@gmail.com
6280,8181.625139802@gmail.com
6281,2603.49949282594@gmail.com
6282,17306.4230080177@gmail.com
6283,12776.0033260668@gmail.com
6284,1685.50099371327@gmail.com
6285,1318.55546735832@gmail.com
6286,16090.7697777206@gmail.com
6287,2319.18839161214@gmail.com
6288,13194.6579155419@gmail.com
6289,8624.21318743587@gmail.com
6290,14292.3720472162@gmail.com
6291,7170.3132176823@gmail.com
6292,15012.1053950326@gmail.com
6293,16504.3122765513@gmail.com
6294,8401.3635741435@gmail.com
6295,3310.74451318337@gmail.com
6296,18318.27906074@gmail.com
6297,7364.69662432@gmail.com
6298,10819.602029871@gmail.com
6299,12689.0855667703@gmail.com
6300,9727.83206532919@gmail.com
6301,16463.0202899196@gmail.com
6302,7101.4936528285@gmail.com
6303,13792.5168577372@gmail.com
6304,10189.0324043571@gmail.com
6305,9684.46577779809@gmail.com
6306,17709.9550906545@gmail.com
6307,9706.68890100345@gmail.com
6308,19067.0428054989@gmail.com
6309,2590.47251998005@gmail.com
6310,2800.55499574565@gmail.com
6311,10292.5399004996@gmail.com
6312,10486.2049627318@gmail.com
6313,1459.82851986587@gmail.com
6314,7632.00350101828@gmail.com
6315,1830.96601754334@gmail.com
6316,6921.76874941424@gmail.com
6317,9641.64391887793@gmail.com
6318,12901.6892488226@gmail.com
6319,12941.8788747303@gmail.com
6320,1443.77939805551@gmail.com
6321,8532.4436151702@gmail.com
6322,6929.58234603703@gmail.com
6323,17087.6509448211@gmail.com
6324,17540.3994511829@gmail.com
6325,5708.27139979484@gmail.com
6326,13873.2385676792@gmail.com
6327,11461.5806991393@gmail.com
6328,8905.23752226378@gmail.com
6329,3715.20610706066@gmail.com
6330,2957.8733797702@gmail.com
6331,8988.03607548866@gmail.com
6332,5348.6911305103@gmail.com
6333,6190.67525449023@gmail.com
6334,18468.3949840532@gmail.com
6335,12483.1621556894@gmail.com
6336,16386.4116955041@gmail.com
6337,7323.53193380591@gmail.com
6338,8601.91417920496@gmail.com
6339,4098.95852520131@gmail.com
6340,1468.323126039@gmail.com
6341,7589.83506725309@gmail.com
6342,18388.6931796574@gmail.com
6343,8912.34851304558@gmail.com
6344,4707.18784504966@gmail.com
6345,15140.6807040451@gmail.com
6346,6002.14402819728@gmail.com
6347,10734.2492985323@gmail.com
6348,4924.70747239352@gmail.com
6349,13029.3120533901@gmail.com
6350,12788.0089359195@gmail.com
6351,4660.24875901942@gmail.com
6352,19284.2707991044@gmail.com
6353,5556.56163018779@gmail.com
6354,530.12793703354@gmail.com
6355,15630.6704164718@gmail.com
6356,8505.73865167191@gmail.com
6357,9213.21673316322@gmail.com
6358,8784.93613029225@gmail.com
6359,2230.10774378595@gmail.com
6360,1215.61210562708@gmail.com
6361,16987.9565396698@gmail.com
6362,9528.07004616619@gmail.com
6363,12725.905747608@gmail.com
6364,9422.73689981853@gmail.com
6365,5089.57939887187@gmail.com
6366,14393.6466414987@gmail.com
6367,15175.0063456846@gmail.com
6368,14479.2372021044@gmail.com
6369,255.013433191692@gmail.com
6370,17134.8560265612@gmail.com
6371,8336.04466649285@gmail.com
6372,9456.1715524497@gmail.com
6373,11535.0519410917@gmail.com
6374,91.0528580716345@gmail.com
6375,15252.3169033607@gmail.com
6376,5204.95896454388@gmail.com
6377,15155.5444651572@gmail.com
6378,7935.10700240615@gmail.com
6379,8846.57428592886@gmail.com
6380,18135.3032310971@gmail.com
6381,2431.98931920598@gmail.com
6382,15376.0442316048@gmail.com
6383,2133.22073069518@gmail.com
6384,9255.61571827345@gmail.com
6385,5003.92007284565@gmail.com
6386,1272.28915839852@gmail.com
6387,12705.9718218974@gmail.com
6388,14967.2566697565@gmail.com
6389,18472.7077232485@gmail.com
6390,19570.9842292224@gmail.com
6391,17605.4731771424@gmail.com
6392,4101.31753580202@gmail.com
6393,19022.0310696703@gmail.com
6394,17022.5663275886@gmail.com
6395,3527.37397104176@gmail.com
6396,10583.6247076069@gmail.com
6397,8673.89070919459@gmail.com
6398,2248.03996156203@gmail.com
6399,711.827485501533@gmail.com
6400,1358.50663073128@gmail.com
6401,13556.1376153734@gmail.com
6402,10449.7439983324@gmail.com
6403,17918.2949022201@gmail.com
6404,15846.7939865768@gmail.com
6405,11171.0874571782@gmail.com
6406,3663.22106960812@gmail.com
6407,13456.5713398317@gmail.com
6408,16742.8633616637@gmail.com
6409,3296.80192373507@gmail.com
6410,5122.47605800931@gmail.com
6411,4.93065993092023@gmail.com
6412,14194.0723862045@gmail.com
6413,14360.3848290383@gmail.com
6414,8866.47904873127@gmail.com
6415,18190.6975768891@gmail.com
6416,4919.09834111785@gmail.com
6417,2406.31748071685@gmail.com
6418,5261.71412343415@gmail.com
6419,17351.0947023809@gmail.com
6420,19668.3839283814@gmail.com
6421,5506.50491146394@gmail.com
6422,15281.5342912129@gmail.com
6423,14108.056442@gmail.com
6424,6302.26970470231@gmail.com
6425,14527.2932559229@gmail.com
6426,11959.0497592601@gmail.com
6427,14425.7206812559@gmail.com
6428,16757.8626839679@gmail.com
6429,9426.83561781794@gmail.com
6430,19232.924854469@gmail.com
6431,17924.1363077015@gmail.com
6432,16946.5033305355@gmail.com
6433,8260.84451528708@gmail.com
6434,16370.4119965115@gmail.com
6435,2846.43144928641@gmail.com
6436,14514.6802538882@gmail.com
6437,17810.584822865@gmail.com
6438,12316.6839969463@gmail.com
6439,4624.45605500182@gmail.com
6440,10503.4417408358@gmail.com
6441,15049.8436696669@gmail.com
6442,2008.29063620418@gmail.com
6443,7541.57491498464@gmail.com
6444,3165.35681320028@gmail.com
6445,16897.3713875136@gmail.com
6446,15604.4876334006@gmail.com
6447,15911.3794538379@gmail.com
6448,5972.38784129755@gmail.com
